54.632	20.700
54.633	19.000
54.634	17.600
54.635	16.700
54.636	16.400
54.637	16.800
54.638	17.900
54.639	19.400
54.640	20.800
54.641	21.700
54.642	22.300
54.643	22.700
54.644	22.800
54.645	22.700
54.646	22.400
54.647	21.900
54.648	21.300
54.649	20.700
54.650	20.500
54.651	20.400
54.652	20.500
54.653	20.600
54.654	20.500
54.655	20.700
54.656	20.900
54.657	20.800
54.658	20.700
54.659	20.300
54.660	19.900
54.661	19.400
54.662	19.100
54.663	18.700
54.664	18.300
54.665	17.500
54.666	16.000
54.667	13.800
54.668	11.500
54.669	8.900
54.670	6.500
54.671	4.700
54.672	3.300
54.673	2.300
54.674	1.600
54.675	1.100
54.676	0.700
54.677	0.500
54.678	0.300
54.679	0.300
54.680	0.800
54.681	1.900
54.682	3.300
54.683	4.900
54.684	6.600
54.685	7.900
54.686	8.800
54.687	9.600
54.688	10.300
54.689	10.900
54.690	11.500
54.691	12.000
54.692	12.600
54.693	13.400
54.694	14.600
54.695	15.700
54.696	16.700
54.697	17.500
54.698	18.100
54.699	18.500
54.700	19.000
54.701	19.400
54.702	19.500
54.703	19.500
54.704	19.400
54.705	19.100
54.706	18.900
54.707	19.000
54.708	19.000
54.709	19.000
54.710	18.900
54.711	18.500
54.712	17.800
54.713	17.000
54.714	16.400
54.715	15.800
54.716	15.700
54.717	15.900
54.718	16.200
54.719	16.800
54.720	17.400
54.721	17.800
54.722	18.000
54.723	18.400
54.724	18.400
54.725	18.400
54.726	18.600
54.727	18.800
54.728	18.700
54.729	18.500
54.730	18.300
54.731	18.100
54.732	18.200
54.733	18.600
54.734	19.200
54.735	19.600
54.736	19.600
54.737	19.200
54.738	18.700
54.739	18.100
54.740	17.600
54.741	17.700
54.742	18.200
54.743	18.500
54.744	18.700
54.745	19.000
54.746	19.100
54.747	18.900
54.748	18.700
54.749	18.600
54.750	18.300
54.751	17.800
54.752	17.300
54.753	16.800
54.754	16.300
54.755	16.000
54.756	15.600
54.757	15.600
54.758	15.800
54.759	16.300
54.760	16.700
54.761	17.100
54.762	17.000
54.763	16.500
54.764	15.700
54.765	14.600
54.766	14.000
54.767	13.800
54.768	13.900
54.769	14.600
54.770	15.900
54.771	16.800
54.772	17.400
54.773	17.900
54.774	18.200
54.775	18.200
54.776	18.400
54.777	18.600
54.778	18.800
54.779	19.000
54.780	19.200
54.781	19.500
54.782	20.000
54.783	20.700
54.784	21.400
54.785	22.100
54.786	22.600
54.787	22.800
54.788	22.700
54.789	22.400
54.790	22.000
54.791	21.700
54.792	21.600
54.793	21.600
54.794	21.800
54.795	22.100
54.796	22.200
54.797	22.200
54.798	22.100
54.799	21.800
54.800	21.300
54.801	21.000
54.802	20.900
54.803	20.900
54.804	20.900
54.805	20.500
54.806	19.400
54.807	17.900
